MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
4.496714153011233,44,7.135198601624981,1.3097832360890536,3359,5.784971154842932,34.47812442906907,-114.98083892162117,3.383216845493173
3.861735698828815,49,6.6966590007526605,1.2053653316345467,4975,2.277351043359787,32.363407483162426,-120.0281311368287,3.1026159924014025
4.6476885381006925,40,5.163126069968731,1.730869066767447,4730,3.4866879065287755,33.01847265142383,-121.54720695025632,2.7396076786385195
5.523029856408026,11,7.613114923528695,1.0805257392982943,881,0.2942058111564525,39.2849393384744,-119.51592158984067,4.301508940759323
3.765846625276664,3,3.1909706220211342,1.1871390902405725,1273,-0.5879343064695357,33.99669738040647,-120.79463833193505,2.923441936829127
3.7658630430508193,6,4.393814111210616,0.08074658409872482,2587,4.26716156367255,35.71270920505394,-116.55580746186673,1.7604577295425459
5.5792128155073915,9,3.24471516048085,0.5058655709115956,2594,2.991659559527894,37.01699166006425,-114.28780088114506,3.0949834510406666
4.7674347291529084,6,6.564986989401243,0.10864762827598817,2893,4.7677690346976345,39.25468168450163,-119.61966343302353,2.3568416111840054
3.530525614065048,9,3.834726251401097,1.2863040539570498,1570,0.9398956665453762,33.132312232591254,-115.3896660002776,1.825190860373176
4.542560043585965,39,4.6575016491258285,1.174345225878623,4944,3.7798532092931287,36.06366405277461,-118.34136926440381,2.8020172478767607
3.5365823071875377,31,6.235340736531498,1.1567689836417576,4540,5.80322676081578,36.850729091426956,-122.42764334905766,2.080317684379802
3.534270246429743,32,6.3964998275556315,0.5592831957709629,2356,3.629558412535899,37.4082706397154,-117.09377257918658,2.379800656254843
4.241962271566035,41,3.185747307489499,0.5135251103416674,2780,3.4148722583865734,40.18360641395216,-118.8656550287418,2.4145635154336786
2.086719755342202,12,7.113310567545584,1.1047234661482086,4591,3.0128341212365246,33.71678195043217,-117.49393476747896,2.0624835411102085
2.2750821674869672,8,5.911379337334503,0.6653069736144326,2359,0.6436778143111317,40.078314518266225,-115.10312587428335,2.4546104781827265
3.437712470759027,8,2.8365943208391973,0.4897977180838816,3448,5.033359403565522,38.928784276966525,-119.59565429343954,1.9190053788778454
2.9871688796655764,28,2.3445682084867743,0.7458053143709659,3931,2.0837135402924014,37.55870814198959,-114.98822376782644,2.2510664792591077
4.314247332595274,20,4.968360579475864,0.6696289819823458,4029,3.7567248845745254,38.99527870402572,-116.49330985718345,3.2510612351011274
3.091975924478789,47,6.700187978633617,0.5666385126857734,1827,0.6554485401431198,36.12017738951656,-119.11395074122015,2.974694166886021
2.5876962986647083,7,6.751431724801961,0.387116091621199,3672,1.2308105032383294,33.38397585968124,-117.96777864342036,3.4296973887510407
5.465648768921554,11,5.712333754449685,1.2243448841694533,227,5.1526310988333535,38.657652402653675,-120.74418867480989,2.3949570002525173
3.774223699513464,20,5.097349676653652,1.7780247197385286,2185,2.4790465665632357,37.24672306685622,-114.16402700261226,2.0896336321278035
4.067528204687924,16,6.02347533815801,0.9804978996906731,4353,5.179913214063816,38.39374800542775,-117.32648836949605,1.2228433141976287
2.575251813786543,4,3.289338971221483,1.111217068484964,1721,2.882654011412223,35.3799878102849,-123.5615314750337,2.2768057155478822
3.4556172754748173,6,8.373975726050784,1.268188926300852,496,0.2371533405632138,41.06866577339836,-120.73378094251991,3.41501903535448
4.110922589709866,22,8.34787683624504,1.183282878596561,2381,4.338101399597581,37.87369868575577,-117.76685566240943,3.2178455169644127
2.8490064225776974,26,5.857624629241395,0.5765438358415105,3602,2.1151615233665884,32.854024842908736,-123.4366672220076,2.018695482166038
4.3756980183456715,3,5.394600839985704,1.8599231055512926,2496,4.048033220275565,36.49803990704429,-123.76115808680858,2.9066354394439373
3.3993613100811952,41,4.177158054681259,0.6213447431610195,2797,3.0378163013101234,39.563560547436346,-119.49975760472198,1.817511849816161
3.708306250206723,42,6.0574976915993215,1.3240441823302045,1101,0.6853226580856946,39.941345617322725,-120.6730982030733,2.5110988307288724
3.398293387770603,14,3.6173652579664464,1.2650956536714557,1298,3.2464421480558534,36.945970527637584,-119.61701391966834,2.016069784980035
5.852278184508938,11,0.5527759380089385,0.020779228932681137,1877,6.2943347132291985,40.94747570831301,-121.37306690119995,0.5310121001553026
3.986502775262066,18,-0.428214600982173,0.8205767915435404,3081,3.7394796877716887,34.676684371942976,-122.3528225305702,0.29953792959809117
2.9422890710440996,12,3.4010033336730268,1.0283142259060851,1578,2.9137233704918053,36.10598697238267,-117.10856643019662,0.5610273971081461
4.822544912103189,23,5.312756245836555,1.066575605712143,1448,4.613015102935346,40.985969105689705,-118.854288837322,1.8882627619063692
2.7791563500289778,12,5.663943467906965,1.1507102577583834,3935,3.316002697804666,40.96256716471579,-121.99845788750633,2.2369096256829866
4.208863595004756,13,4.026485982981431,1.378831436469988,4441,3.3143013453941914,38.857127688246806,-120.80410573740002,1.246362944766031
2.040329876120224,25,5.283670334285807,0.9962423178646109,1464,1.362562241761346,40.5898054712222,-118.08192092336674,1.3881477400707045
2.6718139511015693,45,4.451543285890938,1.177308784008972,2107,3.3507720386843975,32.887732669562325,-123.27770651727522,1.7328497004046255
4.1968612358691235,19,3.001374484699725,0.9775227066138085,1258,4.5531651246254174,40.64994976207777,-122.5254699073382,1.396720366785957
